fpr,tpr
0.0,7.641754546843955e-05
0.0,0.019639309185388965
0.0,0.019792144276325845
0.0,0.022848846095063425
0.00010501995379122033,0.022848846095063425
0.00010501995379122033,0.0237658566406847
0.00010501995379122033,0.02391869173162158
0.00010501995379122033,0.024835702277242855
0.00021003990758244065,0.024835702277242855
0.00021003990758244065,0.031713281369402414
0.000315059861373661,0.031713281369402414
0.000315059861373661,0.03950787100718325
0.000315059861373661,0.03966070609812013
0.000315059861373661,0.042258902644047074
0.000315059861373661,0.042564572825920834
0.000315059861373661,0.042717407916857714
0.0004200798151648813,0.042717407916857714
0.0004200798151648813,0.04516276937184777
0.0004200798151648813,0.04531560446278465
0.0004200798151648813,0.04623261500840593
0.0004200798151648813,0.046385450099342806
0.0004200798151648813,0.04646186764481125
0.0005250997689561017,0.04646186764481125
0.0005250997689561017,0.04760813082683784
0.0005250997689561017,0.04783738346324316
0.0005250997689561017,0.04898364664526975
0.000630119722747322,0.04898364664526975
0.000630119722747322,0.049060064190738197
0.0007351396765385423,0.049060064190738197
0.0007351396765385423,0.04921289928167507
0.0007351396765385423,0.04951856946354883
0.0007351396765385423,0.04967140455448571
0.0007351396765385423,0.04982423964542259
0.0007351396765385423,0.05097050282744918
0.0007351396765385423,0.05112333791838606
0.0007351396765385423,0.05142900810025982
0.0008401596303297626,0.05142900810025982
0.0008401596303297626,0.05188751337307046
0.0008401596303297626,0.05204034846400733
0.0008401596303297626,0.05960568546538285
0.0008401596303297626,0.05975852055631973
0.000945179584120983,0.05975852055631973
0.000945179584120983,0.061210453920220086
0.0010501995379122034,0.061210453920220086
0.0010501995379122034,0.06128687146568852
0.0010501995379122034,0.0614397065566254
0.0010501995379122034,0.06419073819348922
0.0011552194917034237,0.06419073819348922
0.0011552194917034237,0.0647256610117683
0.0011552194917034237,0.06495491364817362
0.0011552194917034237,0.06847012073972183
0.001260239445494644,0.06847012073972183
0.001260239445494644,0.07427785419532325
0.0013652593992858643,0.07427785419532325
0.0013652593992858643,0.07465994192266544
0.0013652593992858643,0.07481277701360232
0.0013652593992858643,0.08199602628763564
0.0013652593992858643,0.08214886137857252
0.0013652593992858643,0.08237811401497784
0.0013652593992858643,0.08253094910591471
0.0013652593992858643,0.08505272810637322
0.0013652593992858643,0.0852055631973101
0.0013652593992858643,0.08551123337918386
0.0013652593992858643,0.08581690356105762
0.0014702793530770846,0.08589332110652606
0.0014702793530770846,0.08612257374293138
0.001575299306868305,0.08612257374293138
0.001575299306868305,0.08910285801620052
0.001575299306868305,0.0892556931071374
0.001575299306868305,0.08986703347088491
0.001575299306868305,0.0900198685618218
0.001575299306868305,0.09086046156197462
0.0016803192606595252,0.09086046156197462
0.0016803192606595252,0.09429925110805441
0.0016803192606595252,0.09460492128992817
0.0016803192606595252,0.09674461256304448
0.0017853392144507457,0.09674461256304448
0.0017853392144507457,0.09682103010851291
0.0017853392144507457,0.0969738651994498
0.0017853392144507457,0.09926639156350298
0.0017853392144507457,0.09957206174537674
0.0017853392144507457,0.10079474247287178
0.001890359168241966,0.10079474247287178
0.001890359168241966,0.10140608283661928
0.0019953791220331863,0.10140608283661928
0.0019953791220331863,0.10461561974629376
0.002100399075824407,0.10461561974629376
0.002100399075824407,0.10805440929237353
0.002205419029615627,0.10805440929237353
0.002205419029615627,0.10874216720158948
0.0023104389834068474,0.10874216720158948
0.0023104389834068474,0.10889500229252637
0.0024154589371980675,0.10889500229252637
0.0024154589371980675,0.10942992511080545
0.0024154589371980675,0.10981201283814764
0.0024154589371980675,0.10996484792908452
0.0024154589371980675,0.11256304447501146
0.002520478890989288,0.11256304447501146
0.002520478890989288,0.11363289011156961
0.002520478890989288,0.1137857252025065
0.002520478890989288,0.11462631820265932
0.002625498844780508,0.11462631820265932
0.002625498844780508,0.11485557083906466
0.0027305187985717286,0.11485557083906466
0.0027305187985717286,0.11523765856640684
0.002835538752362949,0.11523765856640684
0.002835538752362949,0.11569616383921748
0.0029405587061541692,0.11569616383921748
0.0029405587061541692,0.11798869020327067
0.0030455786599453897,0.11798869020327067
0.0030455786599453897,0.11913495338529727
0.00315059861373661,0.11913495338529727
0.00315059861373661,0.1313617606602476
0.0032556185675278303,0.1313617606602476
0.0032556185675278303,0.13212593611493198
0.0032556185675278303,0.1323551887513373
0.0032556185675278303,0.1325080238422742
0.0033606385213190504,0.1325080238422742
0.0033606385213190504,0.13342503438789546
0.003465658475110271,0.13342503438789546
0.003465658475110271,0.13480055020632736
0.0035706784289014915,0.13480055020632736
0.0035706784289014915,0.13548830811554333
0.0035706784289014915,0.13571756075194866
0.0035706784289014915,0.13709307657038056
0.0036756983826927115,0.13709307657038056
0.0036756983826927115,0.13770441693412808
