fpr,tpr
0.0,7.641754546843955e-05
0.0,0.000687757909215956
0.00021003990758244065,0.000687757909215956
0.00021003990758244065,0.0011462631820265932
0.000315059861373661,0.0011462631820265932
0.000315059861373661,0.002216108818584747
0.0004200798151648813,0.002216108818584747
0.0004200798151648813,0.0028274491823322635
0.0005250997689561017,0.0028274491823322635
0.0005250997689561017,0.00336237200061134
0.0005250997689561017,0.003744459727953538
0.0005250997689561017,0.004661470273574813
0.000630119722747322,0.004661470273574813
0.000630119722747322,0.004737887819043252
0.0007351396765385423,0.004737887819043252
0.0007351396765385423,0.0061134036374751646
0.0007351396765385423,0.006266238728412044
0.0007351396765385423,0.0069539966376279995
0.0008401596303297626,0.0069539966376279995
0.0008401596303297626,0.007259666819501758
0.0011552194917034237,0.007259666819501758
0.0011552194917034237,0.009934280910897143
0.001260239445494644,0.009934280910897143
0.001260239445494644,0.010010698456365581
0.0013652593992858643,0.010010698456365581
0.0013652593992858643,0.01046920372917622
0.0013652593992858643,0.010622038820113098
0.0013652593992858643,0.010698456365581538
0.0014702793530770846,0.010698456365581538
0.0014702793530770846,0.011615466911202812
0.001575299306868305,0.011615466911202812
0.001575299306868305,0.012150389729481889
0.001575299306868305,0.012303224820418767
0.001575299306868305,0.012532477456824087
0.0016803192606595252,0.012532477456824087
0.0016803192606595252,0.012685312547760966
0.0017853392144507457,0.012685312547760966
0.0017853392144507457,0.013220235366040042
0.0017853392144507457,0.013373070456976922
0.0017853392144507457,0.014519333639003516
0.001890359168241966,0.014519333639003516
0.001890359168241966,0.016200519639309185
0.001890359168241966,0.016506189821182942
0.001890359168241966,0.017652453003209535
0.001890359168241966,0.017805288094146415
0.001890359168241966,0.017958123185083295
0.0019953791220331863,0.017958123185083295
0.0019953791220331863,0.018110958276020175
0.002100399075824407,0.018110958276020175
0.002100399075824407,0.019486474094452085
0.002205419029615627,0.019486474094452085
0.002205419029615627,0.019639309185388965
0.002205419029615627,0.02063273727647868
0.0023104389834068474,0.02063273727647868
0.0023104389834068474,0.020861989912884
0.0024154589371980675,0.020861989912884
0.0024154589371980675,0.021626165367568395
0.002520478890989288,0.021626165367568395
0.002520478890989288,0.02185541800397371
