0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.2115607725380468,0.33406128437862553,0.3952091721831707,0.46011055756500374,0.4981914966218522,0.5295161400395824,0.5591346481949089,0.5872186686354434,0.6118883505084283,0.6309970654473487,0.653267817739257,0.6739606534187849,0.6856512409033008,0.6874655539035299,0.689279866903759,0.6910941799039881,0.6929084929042173,0.6947228059044463,0.6965371189046755,0.6983514319049046,0.7001657449051337,0.7019800579053629,0.7037943709055919,0.7056086839058211,0.7074229969060503,0.7092373099062793,0.7110516229065085,0.7128659359067376,0.7146802489069667,0.7164945619071958,0.7183088749074249,0.7201231879076541,0.7219375009078832,0.7237518139081123,0.7255661269083414,0.7273804399085706,0.7291947529087996,0.7310090659090288,0.732823378909258,0.734637691909487,0.7364520049097162,0.7382663179099453,0.7400806309101744,0.7418949439104036,0.7437092569106326,0.7455235699108618,0.7473378829110909,0.74915219591132,0.7509665089115491,0.7527808219117783,0.7567051115812462,0.769398757933529,0.7834283598973424,0.7972428854159558,0.809367820014104,0.8218794786050638,0.830000682454105,0.8368934689142156,0.8459701085102027,0.8543642940012284,0.8615714229581697,0.8681498669214496,0.8753838804340408,0.8808435132737323,0.8875356995878392,0.8920698833003481,0.8980413567187606,0.9038039578202003,0.9090288678086399,0.9131153202674394,0.9168088446052003,0.9209469981325574,0.9243840851702723,0.9281044940636833,0.932300552787825,0.934620896744694,0.9389431060761164,0.9417277256286333,0.9454036716030847,0.9483416709923228,0.9515457585477377,0.9544120657885757,0.9570719823637315,0.9595511520032096,0.9622602879956323,0.9643076503105166,0.9670870997561778,0.970654473486658,0.9739984986009691,0.975841124684365,0.9790486589776838,0.9830751381969562,0.984896049831558,0.9864191633112673,0.9890124889101208,0.9907248283007514,0.9937896676448509,0.9972701835801542,1.0
0.0,0.24110276311190798,0.3541254350644919,0.4173206851839214,0.46720808025660276,0.5121135603630655,0.5416141900820806,0.5699174230532996,0.5955094519893537,0.6191223640210196,0.6447143929570737,0.6606610705430059,0.6746058827543848,0.6891697070737169,0.6909280489561961,0.6926863908386752,0.6944447327211544,0.6962030746036335,0.6979614164861127,0.6997197583685917,0.7014781002510708,0.70323644213355,0.7049947840160291,0.7067531258985082,0.7085114677809874,0.7102698096634665,0.7120281515459457,0.7137864934284247,0.7155448353109038,0.717303177193383,0.7190615190758621,0.7208198609583413,0.7225782028408204,0.7243365447232996,0.7260948866057786,0.7278532284882577,0.7296115703707369,0.731369912253216,0.7331282541356952,0.7348865960181743,0.7366449379006534,0.7384032797831326,0.7401616216656116,0.7419199635480908,0.7436783054305699,0.745436647313049,0.7471949891955282,0.7489533310780073,0.7507116729604865,0.7524700148429655,0.7542283567254446,0.7559866986079238,0.7577450404904029,0.7746536545417321,0.7895993994403876,0.8015878432175436,0.8126394636324344,0.8254282399508633,0.8346413703678428,0.8447023983091683,0.8560021838531359,0.8654882959120999,0.8730635364771719,0.8809117586842284,0.8850747287244933,0.8899201528697195,0.8951068040674265,0.9000184055804066,0.9049982525038828,0.9086069870892092,0.9151709547532928,0.9183371281917655,0.9228826861393571,0.9263052968778759,0.928956527673514,0.9340066880502286,0.9368729952910667,0.939398075479424,0.9415136832048044,0.9434245546986965,0.9460861257080462,0.9496348870538456,0.9518187401897222,0.9544120657885757,0.9583640954691253,0.9611580212139825,0.9640956759294301,0.9664139518435567,0.9692895652767352,0.9722685808470289,0.9752269159898996,0.9775472599467686,0.9810277758820719,0.9840988193543985,0.9863715983281942,0.989148979731113,0.9911963420459974,0.9952965814564122,0.9976114106326349,1.0
0.0,0.21947310407011492,0.330512523032826,0.39630109875110897,0.4573124957346618,0.4973043062854023,0.5318364839964512,0.5679383061489115,0.5882071930662663,0.6098409881935439,0.634504465938302,0.6569985668463796,0.6773543115589112,0.6831063016480083,0.684936069298198,0.6867658369483877,0.6885956045985774,0.6904253722487671,0.6922551398989568,0.6940849075491465,0.6959146751993363,0.697744442849526,0.6995742104997156,0.7014039781499053,0.703233745800095,0.7050635134502847,0.7068932811004744,0.7087230487506642,0.7105528164008539,0.7123825840510436,0.7142123517012333,0.7160421193514229,0.7178718870016126,0.7197016546518024,0.7215314223019921,0.7233611899521818,0.7251909576023715,0.7270207252525612,0.728850492902751,0.7306802605529406,0.7325100282031303,0.73433979585332,0.7361695635035097,0.7379993311536994,0.7398290988038891,0.7416588664540789,0.7434886341042686,0.7453184017544583,0.7471481694046479,0.7489779370548376,0.7508077047050273,0.7605268545690302,0.7762232989831434,0.7914813183358874,0.8055502131118046,0.8169658090493415,0.8282945471917014,0.8392882624098076,0.8515662321708866,0.8607400697757621,0.8684228485634341,0.8780454514433904,0.8827543847676244,0.8894424349962465,0.8949703132464342,0.8996471919081623,0.9031597625059715,0.9059578243363133,0.9101807676161051,0.9160581450897427,0.9201787202537902,0.9233397235854071,0.9264872846391989,0.9299802088309561,0.9330512523032826,0.9350800022334862,0.937540973096832,0.941308946973316,0.9437657817511772,0.9462908619395346,0.9486846214137553,0.9516512287275953,0.9541390841465911,0.9565276735139562,0.9593939807547942,0.9625332696376169,0.9660137855729202,0.9688800928137583,0.9716212834686867,0.9742714802429536,0.9768492955212399,0.9791169043881799,0.9820514570395141,0.9843283720987945,0.9874842053235557,0.9888759980891285,0.9906627870184821,0.9942756576892932,0.9974749198116427,1.0
0.0,0.21394936190541186,0.32989831433836075,0.4046952842421347,0.45239882617893945,0.49873745990582136,0.5356334104713276,0.5689619873063536,0.5882071930662663,0.6069064355422098,0.6320476311604408,0.6535407993812415,0.6660752064423667,0.6814063474618853,0.6832337792526934,0.6850612110435013,0.6868886428343093,0.6887160746251173,0.6905435064159252,0.6923709382067332,0.6941983699975411,0.6960258017883492,0.6978532335791572,0.6996806653699651,0.7015080971607731,0.703335528951581,0.705162960742389,0.706990392533197,0.708817824324005,0.7106452561148129,0.7124726879056209,0.7143001196964289,0.7161275514872368,0.7179549832780449,0.7197824150688528,0.7216098468596608,0.7234372786504688,0.7252647104412767,0.7270921422320847,0.7289195740228926,0.7307470058137007,0.7325744376045087,0.7344018693953166,0.7362293011861246,0.7380567329769325,0.7398841647677405,0.7417115965585485,0.7435390283493565,0.7453664601401644,0.7471938919309724,0.7490213237217804,0.7508487555125883,0.7655770149457449,0.7797720603289429,0.7915102709342797,0.8043404081075548,0.8145089742714803,0.8261789394663209,0.8399624443437997,0.8500648331399714,0.8597556814304238,0.8671261857640074,0.87592984371801,0.8830397746660629,0.8875315635023545,0.8916945335426193,0.8966764485088378,0.9009055959168565,0.9063672967992903,0.9105985122500512,0.9146249914693236,0.9187879615095885,0.9228826861393571,0.9269774107691258,0.9301518563785676,0.9331505183549134,0.9359175595441207,0.9388521121954548,0.9409770261131757,0.9431515730567119,0.9460571731096539,0.9497031324643418,0.9532518938101413,0.9559113967767486,0.9588686978982481,0.9623285334061285,0.9651803643477703,0.9682534758628392,0.9716781546441002,0.9734890707387807,0.9761141063263495,0.9781614686412339,0.9823926840919948,0.9852838078457405,0.9872677501831941,0.9891655240730516,0.9918105507404626,0.9943611367893085,0.9968607111171773,1.0
0.0,0.2251416092267795,0.30765031051661773,0.37739712004367704,0.4416160513205487,0.4865897768375077,0.5284924588821401,0.5560636047225824,0.5764689824609295,0.5999764243127377,0.6217839350303692,0.6420528219477241,0.6632088992015287,0.6819226179766683,0.6862243202835643,0.6881219662532522,0.69001961222294,0.6919172581926277,0.6938149041623155,0.6957125501320033,0.6976101961016911,0.699507842071379,0.7014054880410667,0.7033031340107545,0.7052007799804423,0.7070984259501301,0.7089960719198178,0.7108937178895057,0.7127913638591935,0.7146890098288813,0.7165866557985691,0.7184843017682568,0.7203819477379446,0.7222795937076325,0.7241772396773203,0.7260748856470081,0.7279725316166958,0.7298701775863836,0.7317678235560714,0.7336654695257592,0.7355631154954471,0.7374607614651348,0.7393584074348226,0.7412560534045104,0.7431536993741982,0.7450513453438861,0.7469489913135738,0.7488466372832616,0.7507442832529494,0.7526419292226372,0.754539575192325,0.761749067829734,0.7769057530881048,0.789911673894476,0.8015423462772129,0.8128028390090767,0.8221938211018945,0.831433836074524,0.8440592370163107,0.8570548176089704,0.8664220172102517,0.8746331809185832,0.8818671944311745,0.8868739259103008,0.8918310243636115,0.8972244798355492,0.9004299460861257,0.9041834436634136,0.9073144603752671,0.91291885620692,0.9179007711731386,0.9210590860491905,0.922814440728861,0.9259537296116837,0.9286835460315294,0.9321640619668328,0.9355618561924438,0.9380331672695011,0.9406451052530355,0.9444482358561387,0.9475296195421767,0.950323545287034,0.9535248754521258,0.9561864464614754,0.9593939807547942,0.9638878376338282,0.9670229904311662,0.9700992040103484,0.9718828908755887,0.9742445956873037,0.9757108379915996,0.9774107691257763,0.9801984907424067,0.9838506542253216,0.9859145608821445,0.9880570531631748,0.990036170067563,0.9937214222343548,0.9960417661912236,1.0
0.0,0.21272094451648127,0.3326963761687027,0.4094042175663687,0.4510339179690166,0.4866580222480038,0.5250119429468368,0.5433699583702996,0.5774926636183717,0.6045178461748447,0.6299733842899065,0.6474897063172501,0.6660752064423667,0.6787688527946496,0.6822525505475591,0.6840936842003777,0.6859348178531963,0.687775951506015,0.6896170851588336,0.6914582188116521,0.6932993524644708,0.6951404861172894,0.696981619770108,0.6988227534229267,0.7006638870757452,0.7025050207285639,0.7043461543813825,0.706187288034201,0.7080284216870197,0.7098695553398383,0.7117106889926569,0.7135518226454756,0.7153929562982941,0.7172340899511128,0.7190752236039314,0.72091635725675,0.7227574909095686,0.7245986245623872,0.7264397582152059,0.7282808918680245,0.730122025520843,0.7319631591736617,0.7338042928264803,0.7356454264792989,0.7374865601321176,0.7393276937849361,0.7411688274377548,0.7430099610905734,0.744851094743392,0.7466922283962106,0.7485333620490292,0.7503744957018479,0.7623488002250031,0.7768375076776087,0.7887122091039378,0.8066152551240929,0.8194908892376987,0.831675797075374,0.8437510986477068,0.8526581587388248,0.8611205896403467,0.8713574012147683,0.8785914147273596,0.886849109397393,0.8923170144080538,0.8979214102397068,0.9014536272435679,0.9055483518733365,0.9116139212365242,0.9158534088582543,0.9193856258621154,0.9233397235854071,0.9260405874068606,0.9290247730840101,0.9332911452613902,0.9357066191844053,0.9386060151091203,0.9415819286153007,0.9441504377012464,0.9476702464486536,0.951419607940457,0.9539343479151027,0.9564594281034601,0.9587797720603289,0.9620555517641438,0.9650583498259742,0.9665955949310894,0.969382627200139,0.9718525595820348,0.9749270497922651,0.9769330512523032,0.9793216406196683,0.9830751381969562,0.9851907459223367,0.9877158261106941,0.9888289501167411,0.9910846677379128,0.9939261584658432,0.9962933780582044,1.0
0.0,0.2189953861966419,0.3553538524534225,0.412884733501672,0.47184876817034055,0.511840578721081,0.5465774926636183,0.5752405650719989,0.5947587524738961,0.6208595199245578,0.6468837697937542,0.6691235014445278,0.6860342780872443,0.687741737951136,0.6894491978150279,0.6911566576789197,0.6928641175428114,0.6945715774067033,0.696279037270595,0.6979864971344869,0.6996939569983787,0.7014014168622704,0.7031088767261623,0.704816336590054,0.7065237964539459,0.7082312563178377,0.7099387161817294,0.7116461760456213,0.7133536359095131,0.7150610957734048,0.7167685556372967,0.7184760155011884,0.7201834753650803,0.7218909352289721,0.7235983950928638,0.7253058549567557,0.7270133148206475,0.7287207746845392,0.7304282345484311,0.7321356944123228,0.7338431542762147,0.7355506141401065,0.7372580740039982,0.7389655338678901,0.7406729937317819,0.7423804535956737,0.7440879134595655,0.7457953733234572,0.7475028331873491,0.7492102930512409,0.7509177529151327,0.7624935632169646,0.7763597898041357,0.7871818574746303,0.7996314747833209,0.8108919675151846,0.8201733433426602,0.8300689278646011,0.8401010032075343,0.8517027229918788,0.8614618166928274,0.8679451306899612,0.876986613559329,0.8817307036101822,0.888631762241262,0.8930594417525421,0.8981778475397529,0.9017266088855524,0.9054118610523443,0.9086876407561592,0.9139425373643623,0.918299903422404,0.9220637412134034,0.9263342494762682,0.9303214358834369,0.9349931444383093,0.9377457093283205,0.9399440387633932,0.9434431670833773,0.9459496348870539,0.9499340639038995,0.9530471575786529,0.9546168020200642,0.957474837089933,0.9606223981437249,0.9633811671619629,0.9659179662591934,0.9683341295297891,0.9706317250164926,0.9734938961718461,0.9767283150208148,0.9791169043881799,0.9816026917644334,0.9839623285334061,0.9861461816692827,0.9886878061995785,0.9914134865339397,0.9946468713615373,0.9977479014536272,1.0
0.0,0.2132669078004504,0.32757797038149183,0.3958916262881321,0.4453013034873405,0.49382379035009893,0.5327236743329011,0.5579062308059783,0.5830887872790554,0.6054360571524292,0.6274069432467031,0.6466366386860484,0.6664164334948475,0.6815669146249914,0.692368694229597,0.6942015962627011,0.6960344982958052,0.6978674003289094,0.6997003023620135,0.7015332043951177,0.7033661064282218,0.705199008461326,0.7070319104944301,0.7088648125275343,0.7106977145606385,0.7125306165937426,0.7143635186268468,0.7161964206599509,0.7180293226930551,0.7198622247261592,0.7216951267592634,0.7235280287923676,0.7253609308254717,0.7271938328585759,0.72902673489168,0.7308596369247842,0.7326925389578883,0.7345254409909925,0.7363583430240966,0.7381912450572008,0.740024147090305,0.7418570491234091,0.7436899511565132,0.7455228531896174,0.7473557552227215,0.7491886572558256,0.7510215592889298,0.7528544613220339,0.7546873633551381,0.7565202653882422,0.7583531674213464,0.7619600081894493,0.775131372415205,0.7865283559680611,0.7979253395209173,0.806683500534589,0.8186719443117451,0.829293411836236,0.8403057394390228,0.8501330785504675,0.8601217249958122,0.8680133761004573,0.8765440524124752,0.8822208297401091,0.8878810627258044,0.8941534363632228,0.8994745103391797,0.9041131302101753,0.90779217824874,0.911733867715578,0.9179007711731386,0.9223367228553879,0.9246570668122569,0.9274551286425988,0.930867399167406,0.9334917454073941,0.9357128233126323,0.9380559157396665,0.9401766935719028,0.9426380091090389,0.9451989353715963,0.9488903916666149,0.952159967242203,0.9538598983763797,0.9570674326696984,0.9611001160171978,0.9639664232580359,0.9667644850883778,0.9700857617325235,0.9733980768581192,0.9758101040432303,0.97822971405173,0.9819832116290179,0.98394785223421,0.9867810707911712,0.9894902067835938,0.9914134865339397,0.9948495395502834,0.9972060742551427,1.0
0.0,0.21237971746400056,0.32989831433836075,0.3930253190472941,0.44557428512932507,0.4909574831092609,0.5278100047771788,0.5566095680065516,0.5985804954616802,0.6272001389724723,0.6503787620282536,0.6681908141677472,0.6817722192346787,0.6835758460346181,0.6853794728345575,0.6871830996344968,0.6889867264344361,0.6907903532343754,0.6925939800343148,0.6943976068342541,0.6962012336341935,0.6980048604341329,0.6998084872340722,0.7016121140340116,0.7034157408339509,0.7052193676338903,0.7070229944338295,0.7088266212337689,0.7106302480337083,0.7124338748336476,0.714237501633587,0.7160411284335263,0.7178447552334657,0.7196483820334051,0.7214520088333444,0.7232556356332838,0.725059262433223,0.7268628892331624,0.7286665160331017,0.7304701428330411,0.7322737696329805,0.7340773964329198,0.7358810232328592,0.7376846500327985,0.7394882768327379,0.7412919036326772,0.7430955304326166,0.744899157232556,0.7467027840324952,0.7485064108324346,0.7503100376323739,0.7521136644323133,0.7662594690507063,0.7792260970449737,0.7931977938120026,0.8087763597898041,0.8215796124074293,0.83238927182147,0.8445700435736606,0.856070429263632,0.866034259196069,0.8738142359926295,0.8806977162603997,0.8852794649559818,0.8929994685130153,0.8985190745922337,0.9025455538115061,0.9067085238517709,0.912372892922951,0.9162504730647774,0.9195386610250461,0.9221319866238995,0.9250882537240279,0.928522755708315,0.9311424488521329,0.9344844059237016,0.9369681252572128,0.9399667872335585,0.9422395662073544,0.9442848604794963,0.9477922609704498,0.9506585682112878,0.9544803111990718,0.9572090935975465,0.9602067215525211,0.963273628939363,0.9660747928338183,0.9684520079661008,0.9725880934507154,0.974476216474442,0.976763471747434,0.9804818125981027,0.9828704019654678,0.9856002183853136,0.988098414018021,0.9897114873570207,0.9916058145089742,0.9947451033917969,0.9974749198116427,1.0
0.0,0.25585204395004435,0.33979389886030165,0.40060055961236607,0.45219408994745103,0.4991469323687982,0.5316999931754589,0.5568825496485361,0.5798481643018598,0.5987169862826724,0.6206237630519348,0.6376851156759707,0.6555157802001451,0.6731650478323515,0.6751106698301812,0.677056291828011,0.6790019138258407,0.6809475358236704,0.6828931578215002,0.68483877981933,0.6867844018171596,0.6887300238149894,0.6906756458128192,0.6926212678106489,0.6945668898084786,0.6965125118063084,0.6984581338041381,0.7004037558019678,0.7023493777997976,0.7042949997976273,0.706240621795457,0.7081862437932868,0.7101318657911165,0.7120774877889462,0.714023109786776,0.7159687317846057,0.7179143537824354,0.7198599757802652,0.7218055977780949,0.7237512197759246,0.7256968417737544,0.7276424637715841,0.7295880857694138,0.7315337077672436,0.7334793297650734,0.735424951762903,0.7373705737607328,0.7393161957585626,0.7412618177563922,0.743207439754222,0.7451530617520518,0.7530136552862275,0.7669212427282447,0.779362587865966,0.7894629086193954,0.7995404809026593,0.8071798307927429,0.8194660727247911,0.8266732016817323,0.8400906629938227,0.8543022527189593,0.8622807616187811,0.8698560021838532,0.8764758070019791,0.8841275651485165,0.8888282263017812,0.8943561045519689,0.899611001160172,0.9036333442939599,0.9073785697002786,0.9125962415391202,0.9167881641777772,0.9210276517995074,0.9236726784669186,0.9273362161849161,0.9318910803248481,0.9349755660749997,0.9384502225558664,0.9414454377943083,0.9445237194162329,0.9471098068654883,0.9493432930271803,0.9522282126526991,0.9551958539879102,0.9580290725448714,0.9609532849824941,0.9637616870265475,0.9663364002407202,0.9681293932983007,0.9719790548631059,0.9743242153328825,0.9763870879683342,0.9795263768511567,0.9832364455308562,0.9863612581144827,0.9888077526786324,0.9907186241725244,0.9939261584658432,0.9977479014536272,1.0
