fpr,tpr
0.0,0.0004838709677419355
0.0,0.0006451612903225806
0.0,0.0008064516129032258
0.0,0.0010483870967741935
0.0,0.0016935483870967741
0.0,0.003709677419354839
0.0,0.004032258064516129
0.0,0.004274193548387097
0.0,0.004435483870967742
0.0,0.004758064516129032
0.0,0.004838709677419355
0.0,0.005
0.0,0.005564516129032258
0.0,0.005887096774193548
0.0,0.006048387096774193
0.0,0.006209677419354838
0.0,0.0063709677419354835
0.0,0.0064516129032258064
0.0,0.0067741935483870966
0.0,0.006935483870967742
0.0,0.00717741935483871
0.0,0.007903225806451614
0.0,0.008064516129032258
0.0,0.008225806451612904
0.0,0.008467741935483872
0.0,0.008629032258064516
0.0,0.00935483870967742
0.0,0.00967741935483871
0.0,0.009838709677419354
0.0,0.009919354838709678
0.0,0.010080645161290322
0.0,0.01032258064516129
0.00017015484090522376,0.010725806451612903
0.00017015484090522376,0.012016129032258065
0.00017015484090522376,0.012177419354838709
0.00017015484090522376,0.012338709677419355
0.00017015484090522376,0.012580645161290323
0.00017015484090522376,0.012661290322580645
0.00017015484090522376,0.013548387096774193
0.00017015484090522376,0.013790322580645161
0.00017015484090522376,0.014435483870967741
0.00017015484090522376,0.014758064516129031
0.00017015484090522376,0.015080645161290323
0.00017015484090522376,0.015241935483870967
0.00017015484090522376,0.015725806451612902
0.00017015484090522376,0.016209677419354838
0.00017015484090522376,0.016370967741935485
0.00017015484090522376,0.01653225806451613
0.00017015484090522376,0.016854838709677418
0.00017015484090522376,0.017016129032258066
0.00017015484090522376,0.017661290322580646
0.00017015484090522376,0.01806451612903226
0.00017015484090522376,0.018225806451612904
0.00017015484090522376,0.018387096774193548
0.00017015484090522376,0.018548387096774192
0.00017015484090522376,0.01870967741935484
0.00017015484090522376,0.018870967741935484
0.00017015484090522376,0.019193548387096773
0.00017015484090522376,0.019516129032258064
0.00017015484090522376,0.01975806451612903
0.00017015484090522376,0.019838709677419356
0.00017015484090522376,0.02
0.00017015484090522376,0.020403225806451614
0.00017015484090522376,0.02064516129032258
0.00017015484090522376,0.020725806451612903
0.00017015484090522376,0.021370967741935483
0.00017015484090522376,0.021612903225806453
0.00017015484090522376,0.022016129032258063
0.00017015484090522376,0.022258064516129033
0.00017015484090522376,0.022419354838709677
0.00017015484090522376,0.022661290322580647
0.00017015484090522376,0.02282258064516129
0.00017015484090522376,0.022983870967741935
0.00017015484090522376,0.023225806451612905
0.00017015484090522376,0.023629032258064515
0.00017015484090522376,0.024354838709677418
0.00017015484090522376,0.024516129032258065
0.00017015484090522376,0.02475806451612903
0.00017015484090522376,0.02532258064516129
0.00017015484090522376,0.02564516129032258
0.00017015484090522376,0.025806451612903226
0.00017015484090522376,0.026048387096774192
0.00017015484090522376,0.026129032258064518
0.00017015484090522376,0.026693548387096776
0.00017015484090522376,0.026774193548387098
0.00017015484090522376,0.027258064516129034
0.00017015484090522376,0.027419354838709678
0.00017015484090522376,0.027903225806451614
0.00017015484090522376,0.028225806451612902
0.00017015484090522376,0.028548387096774194
0.0003403096818104475,0.02870967741935484
0.0003403096818104475,0.02879032258064516
0.0003403096818104475,0.029838709677419355
0.0003403096818104475,0.030161290322580647
0.0003403096818104475,0.03032258064516129
0.0003403096818104475,0.03064516129032258
0.0003403096818104475,0.030725806451612905
0.0003403096818104475,0.03088709677419355
0.0003403096818104475,0.031048387096774193
0.0003403096818104475,0.031370967741935485
0.0003403096818104475,0.031451612903225803
0.0003403096818104475,0.031612903225806455
0.0003403096818104475,0.03185483870967742
0.0003403096818104475,0.03201612903225806
0.0003403096818104475,0.03225806451612903
0.0003403096818104475,0.03274193548387097
0.0005104645227156713,0.03274193548387097
0.0005104645227156713,0.03403225806451613
0.0005104645227156713,0.034274193548387094
0.0005104645227156713,0.03459677419354839
0.000680619363620895,0.03459677419354839
0.000680619363620895,0.03467741935483871
0.000680619363620895,0.035
0.000680619363620895,0.03508064516129032
0.000680619363620895,0.03540322580645161
0.000680619363620895,0.03556451612903226
0.000680619363620895,0.03612903225806452
0.000680619363620895,0.03620967741935484
0.000680619363620895,0.03661290322580645
0.000680619363620895,0.03669354838709677
0.000680619363620895,0.03685483870967742
0.000680619363620895,0.03725806451612903
0.000680619363620895,0.03741935483870968
0.000680619363620895,0.037580645161290324
0.000680619363620895,0.03782258064516129
0.000680619363620895,0.038306451612903226
0.000680619363620895,0.03846774193548387
0.0008507742045261188,0.038548387096774196
0.0008507742045261188,0.03870967741935484
0.0008507742045261188,0.03935483870967742
0.0008507742045261188,0.03983870967741936
0.0008507742045261188,0.04
0.0008507742045261188,0.040161290322580645
0.0008507742045261188,0.04064516129032258
0.0010209290454313426,0.0407258064516129
0.0010209290454313426,0.04088709677419355
0.0010209290454313426,0.04112903225806452
0.0010209290454313426,0.041209677419354836
0.0010209290454313426,0.04137096774193549
0.0010209290454313426,0.04161290322580645
0.0010209290454313426,0.04185483870967742
0.0010209290454313426,0.04217741935483871
0.0011910838863365663,0.04217741935483871
0.0011910838863365663,0.04338709677419355
0.0011910838863365663,0.043548387096774194
0.0011910838863365663,0.04387096774193548
0.0011910838863365663,0.045806451612903226
0.00136123872724179,0.045806451612903226
0.00136123872724179,0.04620967741935484
0.00136123872724179,0.04645161290322581
0.00136123872724179,0.04669354838709677
0.00136123872724179,0.04685483870967742
0.00136123872724179,0.04717741935483871
0.00136123872724179,0.047338709677419356
0.00136123872724179,0.047903225806451614
0.00136123872724179,0.0482258064516129
0.00136123872724179,0.04830645161290323
0.00136123872724179,0.048709677419354835
0.00136123872724179,0.04887096774193549
0.0015313935681470138,0.04887096774193549
0.0015313935681470138,0.04903225806451613
0.0015313935681470138,0.049274193548387094
0.0015313935681470138,0.05040322580645161
0.0015313935681470138,0.05056451612903226
0.0015313935681470138,0.05064516129032258
0.0015313935681470138,0.050806451612903224
0.0015313935681470138,0.05129032258064516
0.0015313935681470138,0.05145161290322581
0.0015313935681470138,0.05185483870967742
0.0015313935681470138,0.052016129032258066
0.0015313935681470138,0.052096774193548384
0.0017015484090522376,0.052096774193548384
0.0017015484090522376,0.052258064516129035
0.0017015484090522376,0.05266129032258064
0.0017015484090522376,0.05290322580645161
0.0017015484090522376,0.053064516129032256
0.0017015484090522376,0.0532258064516129
0.0017015484090522376,0.05370967741935484
0.0017015484090522376,0.053870967741935484
0.0017015484090522376,0.054596774193548386
0.0017015484090522376,0.05475806451612903
0.0017015484090522376,0.05548387096774193
0.0017015484090522376,0.0557258064516129
0.0017015484090522376,0.056370967741935486
0.0017015484090522376,0.05653225806451613
0.0017015484090522376,0.05685483870967742
0.0017015484090522376,0.05717741935483871
0.0017015484090522376,0.05758064516129032
0.0017015484090522376,0.05790322580645161
0.0017015484090522376,0.058225806451612905
0.002041858090862685,0.058225806451612905
0.002041858090862685,0.05991935483870968
0.002041858090862685,0.06008064516129032
0.002041858090862685,0.0607258064516129
0.0022120129317679087,0.0607258064516129
0.0022120129317679087,0.060806451612903226
0.0023821677726731326,0.060806451612903226
0.0023821677726731326,0.06153225806451613
0.002552322613578356,0.06153225806451613
0.002552322613578356,0.062419354838709674
0.00272247745448358,0.062419354838709674
0.00272247745448358,0.06258064516129032
0.00272247745448358,0.06274193548387097
0.00272247745448358,0.06290322580645161
0.0028926322953888037,0.06298387096774194
0.0028926322953888037,0.06306451612903226
0.0028926322953888037,0.06322580645161291
0.0028926322953888037,0.06362903225806452
0.0028926322953888037,0.06379032258064517
0.0028926322953888037,0.06459677419354838
0.0028926322953888037,0.06540322580645161
0.0028926322953888037,0.06588709677419355
0.0030627871362940277,0.06588709677419355
0.0030627871362940277,0.06620967741935484
